Location_City,Location_District,Listing_Date,Square_Footage,Bedrooms,Bathrooms,Year_Built,Build_Quality_Rating,Market_Trend_Index,Sale_Price_GBP,Agent_Commission_Percentage,Days_On_Market,Revenue_GBP_Monthly,Listing_Year,Listing_Month,Days_Since_Listed,Log_Sale_Price,Property_Age,Property_Type_FreqEnc,Transaction_Type_FreqEnc,Revenue_Activity_FreqEnc
0,25,2025-03-16,1304,2,1,2025,4,1.12,784104.94,2.89,125,1888.39,2025,3,164,13.57229941775466,0,0.3285,0.6942,0.6942
2,6,2025-04-21,2198,5,5,1981,2,1.1,1265852.92,2.41,83,2542.25,2025,4,128,14.051257487982848,44,0.3374,0.6942,0.6942
0,25,2022-07-28,3611,3,3,1956,4,1.12,2348408.61,1.43,113,2798.52,2022,7,1126,14.66924889531164,66,0.3341,0.6942,0.6942
0,1,2024-05-15,3025,3,2,2023,8,1.13,2310751.48,1.16,140,2233.73,2024,5,469,14.653083778371066,1,0.3374,0.6942,0.6942
1,23,2021-09-29,3980,3,3,1957,3,1.14,1927698.15,2.55,112,98649.79,2021,9,1428,14.471837699445604,64,0.3341,0.3058,0.0995
1,14,2020-09-06,3622,4,1,1966,10,0.88,2564684.38,2.03,151,71371.45,2020,9,1816,14.757346370194396,54,0.3285,0.3058,0.1019
2,9,2018-06-04,705,3,2,2006,8,1.0,531178.74,2.82,41,1248.27,2018,6,2641,13.18285573635677,12,0.3341,0.6942,0.6942
1,8,2022-06-01,3950,3,3,2021,7,1.14,3078497.28,2.85,107,140325.84,2022,6,1183,14.939952464619587,1,0.3285,0.3058,0.0995
1,8,2018-07-11,3537,3,1,1968,3,1.0,1420101.04,2.71,98,103365.84,2018,7,2604,14.166239286150628,50,0.3285,0.3058,0.1044
0,21,2020-05-02,1685,4,1,1971,4,0.93,878571.34,1.63,71,1193.39,2020,5,1943,13.686053528125223,49,0.3341,0.6942,0.6942
1,12,2020-10-26,2649,4,3,1977,2,0.95,1335917.15,1.28,82,1424.98,2020,10,1766,14.105129366231893,43,0.3285,0.6942,0.6942
1,17,2018-04-08,1991,2,1,1975,5,0.99,1814282.34,2.64,97,70302.68,2018,4,2698,14.411201093711233,43,0.3341,0.3058,0.1044
2,26,2022-09-04,2836,1,1,1988,4,1.11,1666123.41,2.01,155,2790.76,2022,9,1088,14.326010774791168,34,0.3374,0.6942,0.6942
1,19,2018-03-05,1369,3,2,1974,7,0.99,675903.47,2.01,162,40149.76,2018,3,2732,13.423807028470927,44,0.3285,0.3058,0.1019
2,3,2020-02-21,2790,5,2,1965,6,0.99,2062136.27,2.74,38,61016.26,2020,2,2014,14.539253512633282,55,0.3285,0.3058,0.1044
2,24,2025-05-31,3919,1,1,2001,5,1.12,2001688.32,2.19,124,3653.08,2025,5,88,14.509502041999708,24,0.3341,0.6942,0.6942
1,7,2019-06-01,2202,3,3,1971,8,1.01,1325401.97,2.18,37,2407.81,2019,6,2279,14.097227099466709,48,0.3374,0.6942,0.6942
1,8,2023-07-03,3795,2,1,1975,7,1.09,2593266.35,1.53,160,119917.13,2023,7,786,14.768429163718045,48,0.3341,0.3058,0.1044
2,24,2020-11-25,1449,5,1,1964,4,0.89,786018.53,2.29,121,1499.99,2020,11,1736,13.574736918430897,56,0.3374,0.6942,0.6942
0,11,2019-05-09,2133,1,1,1974,8,0.98,1327931.7,2.22,165,2456.67,2019,5,2302,14.099133930023514,45,0.3285,0.6942,0.6942
2,16,2024-01-25,1880,4,2,2022,9,1.15,1642151.22,1.57,101,2148.48,2024,1,580,14.311518268717247,2,0.3285,0.6942,0.6942
0,18,2019-08-16,2476,5,1,1968,6,1.02,990879.11,2.91,54,2402.88,2019,8,2203,13.806348827184316,51,0.3285,0.6942,0.6942
1,17,2022-07-01,3392,5,1,2006,5,1.1,2028217.93,2.99,14,5053.64,2022,7,1153,14.52266859151555,16,0.3341,0.6942,0.6942
0,18,2024-03-06,1891,1,1,1973,3,1.12,860354.33,1.91,19,62913.96,2024,3,539,13.66510075731525,51,0.3285,0.3058,0.1019
1,14,2021-12-06,3077,5,4,1955,7,1.06,2718916.76,2.25,175,5097.97,2021,12,1360,14.815744476743053,66,0.3374,0.6942,0.6942
1,22,2022-08-12,2444,1,1,1961,5,1.07,1538545.71,2.97,122,3807.9,2022,8,1111,14.246348834024337,61,0.3374,0.6942,0.6942
1,4,2023-12-21,2481,1,1,1963,9,1.1,1639697.4,1.41,54,1926.64,2023,12,615,14.31002288044923,60,0.3341,0.6942,0.6942
1,2,2025-02-22,641,4,2,1987,1,1.07,310843.52,1.25,25,323.8,2025,2,186,12.647048130460538,38,0.3341,0.6942,0.6942
1,8,2021-06-17,3750,1,1,1997,1,0.86,1823235.55,1.53,23,2324.63,2021,6,1532,14.416123803882481,24,0.3285,0.6942,0.6942
0,20,2020-02-06,2628,2,1,1957,5,0.99,1014932.04,1.0,124,845.78,2020,2,2029,13.830333197838529,63,0.3341,0.6942,0.6942
2,27,2024-05-29,3935,1,1,1984,10,1.09,1774289.74,2.87,153,4243.51,2024,5,455,14.388911317938462,40,0.3374,0.6942,0.6942
0,11,2023-02-21,909,1,1,1960,3,1.06,513237.92,1.19,99,508.96,2023,2,918,13.148496746728041,63,0.3374,0.6942,0.6942
0,25,2023-07-02,1615,5,5,1952,2,1.13,1023251.63,2.33,50,1986.81,2023,7,787,13.838496964593222,71,0.3374,0.6942,0.6942
1,13,2018-06-21,1182,5,5,1966,7,1.0,606559.16,1.1,151,556.01,2018,6,2624,13.31555919453277,52,0.3285,0.6942,0.6942
1,13,2018-02-09,817,2,2,1999,7,0.98,463829.1,2.15,176,831.03,2018,2,2756,13.047273600360958,19,0.3374,0.6942,0.6942
1,10,2025-03-03,959,3,1,2023,6,1.1,742552.7,2.31,28,31183.62,2025,3,177,13.517850470276116,2,0.3341,0.3058,0.0995
0,25,2019-10-18,3381,2,2,1963,10,1.01,1496448.81,1.02,44,1271.98,2019,10,2140,14.218606067456541,56,0.3374,0.6942,0.6942
0,18,2018-08-02,766,3,2,2008,9,1.01,531096.72,1.86,93,30333.65,2018,8,2582,13.182701313424435,10,0.3374,0.3058,0.1044
1,19,2024-11-14,798,5,5,1951,5,1.09,616155.48,1.3,146,667.5,2024,11,286,13.331256236230548,73,0.3374,0.6942,0.6942
1,7,2023-12-06,1010,5,1,1993,7,1.1,481128.97,2.2,9,882.07,2023,12,630,13.083892720488526,30,0.3285,0.6942,0.6942
2,27,2018-07-21,3580,4,1,2007,8,1.02,2268355.37,2.45,22,140713.93,2018,7,2594,14.634566061115843,11,0.3341,0.3058,0.0995
1,17,2024-05-11,2877,3,3,1966,5,1.06,2041880.03,2.44,161,63648.34,2024,5,473,14.529382014501156,58,0.3374,0.3058,0.1019
1,8,2023-09-28,1372,4,1,1966,10,1.08,1163834.94,1.95,6,47855.4,2023,9,699,13.967231952322656,57,0.3374,0.3058,0.1044
0,11,2020-04-27,1987,3,1,1985,1,0.91,915516.89,1.08,91,49750.3,2020,4,1948,13.727245184140074,35,0.3341,0.3058,0.0995
0,18,2019-11-22,2709,1,1,1956,5,1.0,1596165.3,2.46,32,3272.14,2019,11,2105,14.283115249558644,63,0.3341,0.6942,0.6942
2,16,2019-09-03,2964,3,2,1973,4,0.99,1819534.28,2.15,125,103557.74,2019,9,2185,14.41409168578866,46,0.3374,0.3058,0.0995
0,15,2019-08-05,1969,4,2,1968,2,1.02,1210871.75,1.92,130,1937.39,2019,8,2214,14.00685193856654,51,0.3285,0.6942,0.6942
2,6,2023-12-19,3325,5,2,1996,9,1.15,1896997.82,1.32,62,2086.7,2023,12,617,14.455783626882166,27,0.3285,0.6942,0.6942
1,2,2024-01-13,3202,2,1,1979,4,1.07,1916581.69,1.44,159,2299.9,2024,1,592,14.466054309232522,45,0.3285,0.6942,0.6942
2,16,2022-05-22,586,5,5,2022,3,1.09,338132.05,2.27,111,639.63,2022,5,1193,12.731194736062884,0,0.3374,0.6942,0.6942
2,9,2019-12-10,1308,1,1,2007,9,0.99,832082.6,2.61,82,1809.78,2019,12,2087,13.631688195524722,12,0.3341,0.6942,0.6942
0,15,2022-09-18,2380,2,2,1953,8,1.14,1398370.58,2.38,164,94397.8,2022,9,1074,14.150818960450344,69,0.3341,0.3058,0.0995
2,3,2023-02-08,2224,4,1,2000,8,1.1,1247294.02,2.64,19,2744.05,2023,2,931,14.036487780481762,23,0.3341,0.6942,0.6942
2,16,2022-10-03,2316,2,2,1972,3,1.14,1430861.54,2.16,142,46191.23,2022,10,1059,14.173787995224446,50,0.3374,0.3058,0.0995
2,9,2021-02-02,950,4,2,1973,8,0.89,629909.52,1.92,156,31295.75,2021,2,1667,13.35333305653422,48,0.3341,0.3058,0.1019
1,14,2022-10-08,3161,4,3,1952,2,1.14,3557385.05,2.55,170,7559.44,2022,10,1054,15.084536577512553,70,0.3285,0.6942,0.6942
2,24,2018-03-18,2156,4,2,2004,3,1.0,1190785.39,1.14,51,1131.25,2018,3,2719,13.99012447876721,14,0.3341,0.6942,0.6942
2,26,2019-06-01,1427,5,1,1983,5,0.99,727977.18,2.14,167,1298.23,2019,6,2279,13.498026354202166,36,0.3285,0.6942,0.6942
0,25,2024-01-23,1633,5,3,1964,5,1.14,902534.9,1.06,77,797.24,2024,1,582,13.712963746791386,60,0.3341,0.6942,0.6942
1,12,2018-06-02,2373,3,2,2008,10,1.01,1301545.28,2.34,36,2538.01,2018,6,2643,14.079063561754971,10,0.3341,0.6942,0.6942
0,1,2021-09-16,3674,3,2,1989,6,1.14,3073406.7,1.9,18,4866.23,2021,9,1441,14.938297503968878,32,0.3374,0.6942,0.6942
0,11,2019-07-13,1326,2,2,1954,7,0.98,743368.57,1.56,127,46564.07,2019,7,2237,13.518948602458927,65,0.3374,0.3058,0.0995
2,3,2019-05-09,608,5,2,1998,2,1.0,326561.47,2.03,117,552.43,2019,5,2302,12.696376541709334,21,0.3341,0.6942,0.6942
0,15,2020-10-12,2683,4,3,2002,6,0.91,1616490.41,2.75,20,3704.46,2020,10,1780,14.295768562183614,18,0.3374,0.6942,0.6942
2,16,2024-06-30,1782,2,1,2018,3,1.1,1115608.11,2.51,123,2333.48,2024,6,423,13.924911100711451,6,0.3341,0.6942,0.6942
1,28,2023-07-24,3799,3,2,1970,4,1.1,2042477.02,1.56,178,111476.57,2023,7,765,14.529674344336483,53,0.3285,0.3058,0.0995
2,24,2018-11-01,591,5,5,2011,8,0.99,361070.01,2.21,177,664.97,2018,11,2491,12.79682992157251,7,0.3285,0.6942,0.6942
1,2,2020-06-29,3083,1,1,1976,8,0.85,1529103.63,1.12,13,118362.45,2020,6,1885,14.240192912916582,44,0.3374,0.3058,0.1019
0,18,2021-07-24,3115,4,2,1987,3,1.06,2232244.18,2.81,105,5227.17,2021,7,1495,14.618518444120776,34,0.3374,0.6942,0.6942
2,3,2024-08-14,2974,4,4,1966,1,1.13,1814302.65,2.97,102,4490.4,2024,8,378,14.411212288151413,58,0.3374,0.6942,0.6942
2,6,2019-09-22,2504,3,1,1978,7,0.98,1466509.89,2.61,33,60705.1,2019,9,2166,14.198396593215918,41,0.3341,0.3058,0.1019
2,3,2020-09-18,2988,3,3,1970,4,0.87,1347239.13,1.8,30,117097.81,2020,9,1804,14.113568709734393,50,0.3374,0.3058,0.0995
1,12,2024-01-22,1346,3,3,2019,7,1.08,1052089.01,2.76,133,2419.8,2024,1,583,13.866289229456175,5,0.3374,0.6942,0.6942
1,28,2021-12-11,3203,3,1,2020,8,1.08,1356850.99,1.3,99,1469.92,2021,12,1355,14.12067786138707,1,0.3341,0.6942,0.6942
2,24,2019-06-17,2589,1,1,2000,10,1.0,1339030.12,1.07,164,1193.97,2019,6,2263,14.10745686562803,19,0.3374,0.6942,0.6942
0,18,2023-10-07,641,5,2,1999,6,1.11,275500.05,2.21,130,19048.32,2023,10,690,12.526346718820111,24,0.3285,0.3058,0.0995
0,25,2025-02-18,1018,3,3,2025,4,1.09,565498.54,1.46,148,688.02,2025,2,190,13.245464761098548,0,0.3374,0.6942,0.6942
2,24,2024-11-01,3060,4,3,2003,10,1.09,1692230.59,2.29,52,57582.25,2024,11,299,14.341558683304438,21,0.3341,0.3058,0.1044
2,27,2019-04-22,846,3,1,2001,2,0.99,535250.03,2.29,61,1021.44,2019,4,2319,13.190491130784501,18,0.3285,0.6942,0.6942
1,19,2019-07-14,3330,5,5,1988,1,1.01,1371600.84,2.57,75,2937.51,2019,7,2236,14.131489841068982,31,0.3285,0.6942,0.6942
1,2,2021-05-03,2091,4,3,2008,3,0.85,1155020.71,2.55,20,49496.71,2021,5,1577,13.959629698298174,13,0.3285,0.3058,0.1044
2,6,2018-01-07,2856,3,2,1993,1,1.0,995702.57,1.42,78,1178.25,2018,1,2789,13.811204871787043,25,0.3374,0.6942,0.6942
0,1,2020-03-26,3791,4,2,2012,5,0.88,1826174.47,2.5,93,3804.53,2020,3,1980,14.417734430810446,8,0.3341,0.6942,0.6942
1,5,2020-10-10,2538,4,2,2020,9,0.88,1570684.2,1.08,5,1413.62,2020,10,1782,14.267022515236276,0,0.3341,0.6942,0.6942
0,1,2020-09-15,1333,3,1,1973,10,0.85,608238.69,1.09,88,552.48,2020,9,1807,13.318324310234951,47,0.3341,0.6942,0.6942
1,7,2018-08-18,1780,1,1,1965,3,1.01,1009335.76,1.34,30,55846.49,2018,8,2566,13.82480399984579,53,0.3341,0.3058,0.1019
0,1,2022-02-28,2270,5,2,1989,10,1.12,1385874.95,2.32,138,36651.83,2022,2,1276,14.141842952561925,33,0.3374,0.3058,0.1019
2,9,2022-04-20,3824,3,2,2014,6,1.13,2380618.86,2.27,151,4503.34,2022,4,1225,14.682871457115798,8,0.3285,0.6942,0.6942
0,1,2023-10-22,2070,1,1,1964,6,1.11,1029959.82,2.26,173,64678.58,2023,10,675,13.845031320647372,59,0.3374,0.3058,0.0995
2,6,2019-05-08,915,1,1,2000,2,1.01,409110.59,1.62,156,552.3,2019,5,2303,12.921743233997734,19,0.3374,0.6942,0.6942
2,9,2020-09-08,2417,5,5,1983,7,0.91,1148242.11,2.97,9,37838.11,2020,9,1814,13.953743601734592,37,0.3341,0.3058,0.0995
1,22,2021-07-02,613,5,4,1973,10,1.08,478068.15,1.9,48,756.94,2021,7,1517,13.077510666282548,48,0.3341,0.6942,0.6942
1,10,2022-11-28,3034,2,1,1987,8,1.09,1461263.63,2.35,82,118718.35,2022,11,1003,14.194812803694344,35,0.3341,0.3058,0.1019
1,28,2021-09-07,1587,3,1,1979,10,1.06,1105568.41,1.25,109,1151.63,2021,9,1450,13.915871063378328,42,0.3341,0.6942,0.6942
0,15,2023-02-26,1686,3,3,1996,9,1.11,879798.88,2.93,77,53256.51,2023,2,913,13.687449751502111,27,0.3374,0.3058,0.1019
2,24,2022-11-13,3891,5,4,2017,4,1.05,2444833.17,1.96,27,83162.55,2022,11,1018,14.70948785446007,5,0.3285,0.3058,0.0995
0,1,2019-07-25,2077,3,1,2006,3,0.99,746580.96,1.98,127,41842.49,2019,7,2225,13.523260682299009,13,0.3341,0.3058,0.1019
2,9,2021-04-13,2525,2,2,1996,9,0.87,1348120.36,2.77,147,3111.91,2021,4,1597,14.114222596075551,25,0.3285,0.6942,0.6942
1,10,2021-01-28,1033,3,1,1971,4,0.88,335223.15,2.57,89,717.94,2021,1,1672,12.722554691534217,50,0.3285,0.6942,0.6942
2,16,2018-01-29,1809,1,1,1965,3,0.99,637958.22,1.45,140,770.87,2018,1,2767,13.366029641788755,53,0.3341,0.6942,0.6942
0,20,2019-11-02,2634,2,2,2012,8,1.0,1221031.01,1.48,25,1505.94,2019,11,2125,14.015206968965419,7,0.3341,0.6942,0.6942
0,15,2024-12-02,1012,2,1,2017,6,1.05,509787.57,2.95,157,16442.61,2024,12,268,13.141751350115726,7,0.3374,0.3058,0.1019
0,15,2021-06-28,672,2,2,1976,4,0.91,389342.07,1.3,11,421.79,2021,6,1521,12.872216161951135,45,0.3285,0.6942,0.6942
2,16,2018-12-26,3052,1,1,2016,4,1.02,1284827.45,1.23,102,1316.95,2018,12,2436,14.066135765453755,2,0.3341,0.6942,0.6942
0,18,2019-02-01,1185,4,4,1970,9,1.02,990168.97,2.97,74,2450.67,2019,2,2399,13.805631894242955,49,0.3285,0.6942,0.6942
1,17,2019-11-13,2557,3,3,1986,2,0.99,2329363.74,2.26,104,4386.97,2019,11,2114,14.661106144590988,33,0.3341,0.6942,0.6942
1,0,2018-08-18,2907,5,2,2017,8,0.98,2228182.28,2.13,90,3955.02,2018,8,2566,14.616697138764462,1,0.3374,0.6942,0.6942
0,21,2024-01-06,806,4,3,1995,2,1.08,375077.02,1.37,26,428.21,2024,1,599,12.834889336645787,29,0.3341,0.6942,0.6942
1,5,2020-12-04,1460,4,1,1991,7,0.89,820117.66,1.8,146,34178.81,2020,12,1727,13.617204316088415,29,0.3285,0.3058,0.0995
0,21,2020-01-15,3926,3,3,2004,7,1.0,2951326.05,1.84,153,4525.37,2020,1,2051,14.897765474622595,16,0.3285,0.6942,0.6942
1,8,2019-08-07,3632,2,2,1969,5,0.98,2509692.79,1.82,175,3806.37,2019,8,2212,14.73567130764991,50,0.3341,0.6942,0.6942
0,11,2023-03-27,2440,4,3,2020,10,1.12,1542262.22,2.99,153,3842.8,2023,3,884,14.248761518926862,3,0.3341,0.6942,0.6942
1,0,2025-05-18,2776,5,4,2022,8,1.12,1611954.27,2.25,72,109156.58,2025,5,101,14.292958453524767,3,0.3285,0.3058,0.0995
0,18,2021-04-30,1501,1,1,1998,7,0.9,926613.82,1.55,6,1196.88,2021,4,1580,13.739293245793183,23,0.3341,0.6942,0.6942
1,8,2020-11-16,3306,1,1,1998,9,0.86,978506.57,2.05,86,98288.94,2020,11,1745,13.793783802119462,22,0.3341,0.3058,0.1044
1,0,2025-03-31,1601,1,1,2023,2,1.05,905858.54,1.64,39,63802.04,2025,3,149,13.716639539893658,2,0.3341,0.3058,0.0995
2,26,2018-02-16,3242,5,3,1992,5,1.0,2297087.81,2.94,48,5627.87,2018,2,2749,14.647153144397919,26,0.3285,0.6942,0.6942
1,17,2020-09-03,1172,5,3,1966,10,0.95,1218103.27,1.52,37,1542.93,2020,9,1819,14.012806331141228,54,0.3285,0.6942,0.6942
2,24,2021-06-21,1173,1,1,1954,2,0.87,583885.18,1.41,165,686.07,2021,6,1528,13.277461345555151,67,0.3341,0.6942,0.6942
1,17,2020-11-10,3007,4,1,2011,5,0.95,1510163.12,1.64,82,46877.87,2020,11,1751,14.227728891626636,9,0.3341,0.3058,0.0995
1,0,2024-11-19,2159,4,4,1978,4,1.11,1465862.3,2.48,56,47829.12,2024,11,281,14.197954910150546,46,0.3341,0.3058,0.0995
2,24,2018-03-30,550,4,3,1987,9,1.01,459342.04,1.46,92,558.87,2018,3,2707,13.037552573739823,31,0.3374,0.6942,0.6942
1,0,2024-01-08,3536,2,2,1951,2,1.08,2425613.83,1.61,112,110483.23,2024,1,597,14.701595588362688,73,0.3341,0.3058,0.1019
2,27,2021-04-09,2921,2,2,1984,2,0.85,941081.12,2.51,33,1968.43,2021,4,1601,13.754785683622723,37,0.3341,0.6942,0.6942
0,21,2022-12-13,2219,5,2,1956,7,1.12,1841401.21,1.86,89,2854.17,2022,12,988,14.426037910008944,66,0.3341,0.6942,0.6942
0,21,2021-12-12,1730,1,1,1952,9,1.09,1256138.93,2.44,179,2554.15,2021,12,1354,14.043554029040402,69,0.3374,0.6942,0.6942
1,28,2019-04-25,1706,1,1,2013,7,1.01,1010893.63,2.93,104,2468.27,2019,4,2316,13.826346269029909,6,0.3285,0.6942,0.6942
0,25,2018-09-22,1277,4,3,1991,2,1.02,993089.52,2.14,118,1771.01,2018,9,2531,13.808577096979409,27,0.3341,0.6942,0.6942
2,9,2020-02-26,1009,1,1,1984,1,0.99,329754.64,1.94,104,25019.88,2020,2,2009,12.706107174299857,36,0.3374,0.3058,0.1019
1,19,2021-07-24,3384,5,1,1965,8,1.14,1784558.49,2.16,23,3212.21,2021,7,1495,14.39468215842589,56,0.3285,0.6942,0.6942
1,12,2023-06-27,2205,5,5,1958,1,1.14,1360009.31,2.68,99,3037.35,2023,6,792,14.123002838565853,65,0.3341,0.6942,0.6942
2,26,2021-04-17,2715,2,2,2017,10,0.88,1554293.84,1.15,165,106936.51,2021,4,1593,14.25653252164305,4,0.3341,0.3058,0.1019
1,5,2022-12-27,2310,5,3,2008,3,1.09,1829622.77,1.52,104,2317.52,2022,12,974,14.419620913517115,14,0.3341,0.6942,0.6942
1,0,2021-07-11,3878,2,1,1998,6,1.14,1952158.46,1.77,100,150729.72,2021,7,1508,14.484446733192453,23,0.3341,0.3058,0.0995
2,16,2025-05-11,817,2,1,1959,5,1.09,376969.24,1.12,91,351.84,2025,5,108,12.839921524322259,66,0.3374,0.6942,0.6942
0,21,2018-12-21,2862,5,3,1973,9,1.0,2044884.35,2.94,113,5009.97,2018,12,2441,14.530852282317737,45,0.3374,0.6942,0.6942
0,1,2024-04-19,3187,1,1,1998,9,1.11,2102046.34,2.94,23,5150.01,2024,4,495,14.558422351573613,26,0.3285,0.6942,0.6942
1,4,2024-07-20,1328,1,1,1956,3,1.15,903421.91,1.44,85,29783.1,2024,7,403,13.713946061633136,68,0.3374,0.3058,0.1019
1,12,2021-03-28,3365,4,3,2013,3,0.92,1332003.06,1.75,167,1942.5,2021,3,1613,14.102195178125875,8,0.3374,0.6942,0.6942
0,18,2018-02-18,1619,1,1,2004,1,1.0,812612.75,1.97,136,33139.14,2018,2,2747,13.608011183386944,14,0.3374,0.3058,0.1019
1,28,2022-10-10,1163,5,3,1989,5,1.14,669959.63,1.3,116,725.79,2022,10,1052,13.414974228446612,33,0.3285,0.6942,0.6942
0,11,2019-02-26,1259,1,1,1987,2,1.01,636265.94,2.49,174,1320.25,2019,2,2374,13.363373471246858,32,0.3341,0.6942,0.6942
0,20,2023-03-18,2211,3,3,1951,7,1.09,1008911.61,1.62,44,1362.03,2023,3,893,13.824383685079388,72,0.3341,0.6942,0.6942
1,17,2019-01-06,2443,2,2,2010,5,0.98,2295454.16,1.56,132,2984.09,2019,1,2425,14.64644170861001,9,0.3374,0.6942,0.6942
0,11,2021-10-10,3399,5,2,2020,3,1.08,1828843.26,1.18,108,1798.36,2021,10,1417,14.41919477339212,1,0.3341,0.6942,0.6942
2,26,2021-11-28,2126,5,2,2018,2,1.15,1338316.31,1.19,10,1327.16,2021,11,1368,14.106923644020478,3,0.3374,0.6942,0.6942
2,3,2024-10-08,2291,1,1,1984,8,1.11,1229898.85,2.66,64,2726.28,2024,10,323,14.022443301269359,40,0.3374,0.6942,0.6942
1,10,2022-09-27,1611,3,1,1993,4,1.15,993565.49,2.02,77,24694.21,2022,9,1065,13.809056263747213,29,0.3341,0.3058,0.1044
2,26,2020-01-05,3252,4,4,1995,2,0.99,1385965.7,1.78,139,2055.85,2020,1,2061,14.14190843246933,25,0.3374,0.6942,0.6942
1,2,2022-11-23,2295,4,3,1971,4,1.12,1940661.66,2.49,52,4026.87,2022,11,1008,14.478540050034846,51,0.3341,0.6942,0.6942
0,25,2019-11-10,3385,5,1,1970,8,1.0,2333396.5,1.26,93,50876.74,2019,11,2117,14.662835917973359,49,0.3374,0.3058,0.1019
0,1,2019-09-29,1303,5,5,1988,1,0.99,752271.29,1.52,146,952.88,2019,9,2159,13.53085362515998,31,0.3341,0.6942,0.6942
2,9,2023-03-17,3414,5,1,1975,3,1.09,2349758.3,2.02,141,3955.43,2023,3,894,14.669823455342573,48,0.3341,0.6942,0.6942
2,26,2018-01-03,2799,5,4,1995,3,0.98,1113180.09,2.72,109,2523.21,2018,1,2793,13.922732321425272,23,0.3285,0.6942,0.6942
2,26,2024-10-04,2553,4,3,1987,6,1.14,1956029.94,1.83,174,2982.95,2024,10,327,14.486427947447707,37,0.3374,0.6942,0.6942
1,12,2022-06-24,1475,3,3,2000,10,1.08,748912.43,1.67,137,1042.24,2022,6,1160,13.526378675045018,22,0.3285,0.6942,0.6942
2,6,2024-05-02,1956,2,1,1950,8,1.15,830326.77,1.6,49,1107.1,2024,5,482,13.629575805433328,74,0.3374,0.6942,0.6942
0,25,2021-11-25,2264,2,1,1958,9,1.12,1607508.66,2.0,45,67453.99,2021,11,1371,14.290196744407115,63,0.3285,0.3058,0.1044
1,12,2023-06-18,1344,4,3,1964,6,1.06,1215892.77,2.41,8,2441.92,2023,6,801,14.010989977494757,59,0.3341,0.6942,0.6942
1,13,2021-07-17,688,4,4,2021,7,1.08,505846.03,1.37,136,577.51,2021,7,1502,13.133989590311078,0,0.3341,0.6942,0.6942
1,22,2019-02-18,1328,2,2,1986,9,1.0,906399.52,1.77,119,1336.94,2019,2,2382,13.717236562393916,33,0.3374,0.6942,0.6942
0,1,2022-10-05,3193,3,2,1986,8,1.07,2125974.03,2.11,113,3738.17,2022,10,1057,14.569741092753908,36,0.3285,0.6942,0.6942
2,26,2020-12-07,3191,1,1,2015,3,0.92,888701.0,1.02,161,755.4,2020,12,1724,13.69751725020226,5,0.3285,0.6942,0.6942
0,1,2025-01-27,651,2,1,1988,7,1.05,427769.52,1.07,74,381.43,2025,1,212,12.966342162550053,37,0.3285,0.6942,0.6942
0,18,2021-03-16,2031,1,1,1994,7,0.89,1035735.89,1.05,66,906.27,2021,3,1625,13.850623702364972,27,0.3374,0.6942,0.6942
1,2,2019-08-05,2625,1,1,1974,9,0.99,968813.49,2.72,118,2195.98,2019,8,2214,13.78382842775657,45,0.3341,0.6942,0.6942
1,22,2024-08-09,3942,4,2,2001,2,1.08,2684637.81,2.56,154,5727.23,2024,8,383,14.803056755461014,23,0.3285,0.6942,0.6942
2,27,2018-09-04,1580,2,1,2015,6,1.01,811264.56,3.0,84,43465.48,2018,9,2549,13.606350727093847,3,0.3374,0.3058,0.1019
0,20,2024-04-11,1556,5,4,1976,1,1.1,1193391.33,2.51,57,2496.18,2024,4,503,13.992310507034215,48,0.3285,0.6942,0.6942
0,1,2024-05-29,2120,1,1,1993,10,1.12,1409506.22,2.33,91,84737.94,2024,5,455,14.15875071190701,31,0.3341,0.3058,0.0995
0,15,2020-01-17,3558,1,1,1978,3,1.02,2021226.13,1.84,57,88809.98,2020,1,2049,14.519215375028983,42,0.3341,0.3058,0.1044
0,1,2019-12-29,2458,1,1,1999,7,1.02,1153360.89,2.52,111,2422.06,2019,12,2068,13.958191618174878,20,0.3341,0.6942,0.6942
0,11,2022-12-26,3589,5,5,1978,8,1.1,1827665.94,1.15,77,115793.53,2022,12,975,14.418550815271228,44,0.3285,0.3058,0.0995
1,13,2025-02-27,1908,1,1,2015,3,1.11,1027124.1,1.79,98,1532.13,2025,2,181,13.842274292592618,10,0.3285,0.6942,0.6942
0,20,2020-04-07,2676,4,2,1980,6,0.91,1305500.67,2.69,16,2926.5,2020,4,1968,14.082097946323874,40,0.3341,0.6942,0.6942
1,23,2018-03-18,1138,2,2,1996,3,0.99,600091.48,2.95,149,32173.29,2018,3,2719,13.304839055654295,22,0.3341,0.3058,0.1019
1,10,2025-06-18,2841,2,1,2011,10,1.06,1445992.97,2.39,110,2879.94,2025,6,70,14.18430751156767,14,0.3341,0.6942,0.6942
1,19,2022-03-02,2170,4,3,2007,4,1.13,1475600.87,1.71,37,2102.73,2022,3,1274,14.20457651198496,15,0.3285,0.6942,0.6942
2,6,2020-12-22,3242,3,1,1998,2,0.95,1434185.35,1.4,85,58774.89,2020,12,1709,14.176108242884274,22,0.3374,0.3058,0.1044
2,27,2025-03-20,702,2,2,1961,10,1.12,322087.38,2.99,87,27621.35,2025,3,160,12.682581258915674,64,0.3285,0.3058,0.1044
2,26,2020-08-24,1644,1,1,1959,9,0.86,607134.78,2.71,84,59569.18,2020,8,1829,13.316507735306761,61,0.3341,0.3058,0.1019
